City,Place,Ratings,Distance,Place_desc,Predicted_Types,latitude,longitude,Categories,votes,Place_Name
Ahmedabad,10. modhera sun temple,, 74 km  from city center ," The Sun Temple in Modhera is a Hindu tempe built by the Chalukya dynasty. Built on the banks of river Pushpavati, the temple is dedicated to the solar deity Surya. It is now a historical site and no worshipped is performed at the temple. It is currently maintained by Archaeological Survey of India. ",historical archaeologic archaeological temple river historic,23.5834946,72.1329669,"Historical and Architectural Marvels, Historic Sites, Cultural",19231.0,  modhera sun temple 
Ahmedabad,11. bhadra fort & teen darwaza,3.1, 2 km  from city center , The Bhadra Fort and its neighboring environment is the most scenic part of Ahmedabad. Located in the middle of lush greenery the huge 44 acre Fort got its name from the Bhadrakali Temple that it houses. ,scenic fort house temple,23.0243142,72.5828345,"Scenic, Adventure, Offbeat and Eco-Tourism",, bhadra fort & teen darwaza 
Ahmedabad,12. jama masjid,3.7, 3 km  from city center ," The Jama Masjid situated in Ahmedabad is one of the largest mosques in India built in the period of 1424 and was built by Emperor Sultan Ahmed Shah. To the west of the mosque built are the tombs of Ahmed Shah I, his son and his grandson followed by the graves of the queens of the king. ",mosques grave mosque,23.0085784,72.5478612,"Religious Sites, Historical and Architectural Marvels, Cultural",, jama masjid 
Ahmedabad,12. jama masjid,3.7, 3 km  from city center ," The Jama Masjid situated in Ahmedabad is one of the largest mosques in India built in the period of 1424 and was built by Emperor Sultan Ahmed Shah. To the west of the mosque built are the tombs of Ahmed Shah I, his son and his grandson followed by the graves of the queens of the king. ",court courtyard mosque,27.5063027,77.6798177,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",400.0,  jama masjid 
Ahmedabad,13. world vintage car museum,3.4, 12 km  from city center ," A connoisseur of vintage cars converted his private collection of vintage cars into a museum. The collection comprises of the best of the world - Rolls Royce, Bentley, Jaguar, Cadillac, Austin and many more. ",museum,23.0572846,72.6872617,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",10060.0, world vintage car museum 
Ahmedabad,14. hathisingh jain temple,3.5, 2 km  from city center ," Dedicated to the 15th Tirthankara of Jains, Dharmanath, this two-storied white marble structure provides a delightful experience and the tiled courtyard is another unique aspect of the temple. ",court courtyard temple,23.0410997,72.5894749,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",8842.0,  hathisingh jain temple 
Ahmedabad,15. law garden night market,3.2, 2 km  from city center , One of the most famous gardens of Ahmedabad the Law Garden becomes a favorite place for shopaholics with vendors and shopkeepers bustling on the scene. ,shop rite,23.0263074,72.5606016,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",110.0,  law garden night market 
Ahmedabad,16. sidi saiyyed mosque,4.2, 2 km  from city center ," Built by Sidi Saeed or Sidi Saiyyed in 1573, as the name suggests, the Sidi Saiyyed Mosque, is one of the most famous mosques of Ahmedabad. The mosque is said to be built in the last year of the existence of the Sultanate of Gujarat. The intricately carved lattice stone window, in front of the mosque is known as the Sidi Saiyyed Jali, the unofficial symbol of city of Ahmedabad.  ",mosques mosque rat,23.0270812,72.5810352,"Religious Sites, Historical and Architectural Marvels, Cultural",7900.0, sidi saiyyed mosque 
Ahmedabad,17. city shopping,3.3, 2 km  from city center ," Even though pretty much everything is available in this city, Ahmedabad is especially famous for its textile industry. Hence, all kinds of fabrics are available here. ",textile fabric shopping shop,23.0385098,72.5992548,"Shopping, Beach Holidays, Offbeat and Eco-Tourism",, city shopping 
Ahmedabad,18. calico textile museum,3.2, 3 km  from city center ," One of the foremost textile museums and a celebrated institute in Indian textiles around the world, Calico Textile Museum is famous for its remarkable collection of fabrics. ",textile rat fabric museums museum,23.0542713,72.5921989,"Art and Culture, Cultural, Offbeat and Eco-Tourism",1088.0, calico textile museum 
Ahmedabad,19. sardar vallabhai patel national museum,, 4 km  from city center ," Situated in the premises of Moti Shahi Mahal at Shahibaug in Ahmedabad, Sardar Vallabhai Patel National Museum is a museum and a memorial dedicated to the 1st Deputy Prime Minister of India - Sardar Vallabhai Patel. The museum has exhibitions in English, Hindi and Gujarati. ",memorial rat museum,23.0610621,72.5909987,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",3284.0, sardar vallabhai patel national museum 
Ahmedabad,20. jhulta minar,3.7, 4 km  from city center ," Located in Ahmedabad, Jhuta Minar is one of the most intriguing architectural wonders that the world has ever seen. They are still an unsolvable mystery. What makes the minarets unique is if one of the minarets is shaken then the other minaret shakes within a few seconds, while the connecting passage doesn't transmit any movements or vibrations. Many architects and historians have tried to understand the physics and logic behind the unrelated movements of the minarets. It is these movements that have led to its name, Jhulta Minar which translates to swinging minaret. ",architectural rat,23.0190137,72.6070085,"Historical and Architectural Marvels, Architecture, Beach Holidays",,  jhulta minar 
Ahmedabad,21. vaishnodevi temple,3.2, 11 km  from city center ," Located on Sarkhej-Gandhinagar highway Road, Vaishnodevi Temple in Ahmedabad is a true replica of the famous temple in Jammu-Kashmir. ",temple,23.1085249,72.5665923,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",, vaishnodevi temple 
Ahmedabad,22. kamala nehru zoo,3.2, 5 km  from city center ," Popularly known as Kankaria Zoo, Kamala Nehru Zoo is located at Kankaria, Ahmedabad. By the majestic banks of the tranquil Kankaria Lake, this zoo has been the abode of different animals, reptiles, birds and mammals belonging to different species. ",abode bird lake,23.0089755,72.6024005,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",, kamala nehru zoo 
Ahmedabad,23. alpha one mall,3.6, 7 km  from city center ," One of the largest multiplexes in Ahmedabad, Alpha One mall houses three anchor stores, a food-court and a movie hall. ",court food house hall,23.0400705,72.531482,"Culinary Experiences, Food, Beach Holidays",, alpha one mall 
Ahmedabad,24. lal darwaza,3.2, 3 km  from city center ," With lots of hawkers selling various items from clothes to electronics items, Lal Darwaza is crowded yet one of the most famous markets of Ahmedabad. ",cloth lot,23.0256053,72.5795088,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",, lal darwaza 
Ahmedabad,25. iskcon temple,3.7, 6 km  from city center ," Located close to the Gujarat Samachar Press, The ISKCON Temple in Ahmadabad is the best place to experience spirituality and mental bliss. Also referred to as the 'Hare Krishna Temple', the temple with its calm and peaceful atmosphere offers the perfect spot for meditation. ",meditation rat pot temple spiritual ritual,23.0283381,72.5070408,"Spiritual Journeys, Wellness, Beach Holidays",, iskcon temple 
Ahmedabad,26. banascraft,3.1, 0 km  from city center ," One of the most famous boutiques of Ahmedabad, Banascraft offers a great variety of handmade items. ",raft,23.0380101,72.5616756,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",2.0, banascraft 
Ahmedabad,27. law garden,3.7, 2 km  from city center ," Law Garden in Ahmedabad is one of the most popular parks which is also a usual venue of cultural activities like Music concerts, dance festivals and the like. ",cultural music festival,23.026142,72.560236,"Cultural Immersion, Cultural, Beach Holidays",,  law garden 
Ahmedabad,28. kapasi handicraft emporium,3.2, 1 km  from city center ," While Handicrafts from Gujarat are exported to far off places all across the world, you can buy it all from Kapasi Handicraft Emporium. ",rat handicraft raft,23.0419885,72.5707145,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",670.0, kapasi handicraft emporium 
Ahmedabad,29. lalbhai dalpatbhai museum,3.7, 2 km  from city center ," The Lalbhai Dalpatbhai Museum (also known as L. D. Museum) is museum of Indian Sculptures, Bronzes, Manuscripts Paintings, Drawings, Miniature Paintings, Wood works, Bead works and coins. (br) The Lalbhai Dalpatbhai Museum of the Lalbhai Dalpatbhai Bharatiya Sanskriti Vidyamandir is located in the premises of the L.D. Institute of Indology, Ahmedabad. It is situated on a sprawling campus in the western part of the city in an area dotted with educational and research institutes, and in the vicinity of Gujarat University. It is about 7 kilometers from the Railway Station and 12 kilometers from the Airport, therefore, it is easily accessible from any part of the Ahmedabad city. ",rat search painting raw sculpture paint research camp museum sculpt,23.0331057,72.5498797,"Adventure and Trekking, Adventure, Historic Sites",795.0, lalbhai dalpatbhai museum 
Ahmedabad,30. tomb of ahmed shah and ahmed shah's mosque.,3.2, 4 km  from city center , Tomb of Sultan Ahmed Shah who was the founder of the city of Ahmedabad. This tomb also has the cenotaphs of Ahmed Shah's son and grandson. Women are not allowed in the central chamber. ,mosque allow,23.0237057,72.587942,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",173.0,tomb of ahmed shah and ahmed shah's mosque. 
Ahmedabad,31. r3 the mall,3.2, 3 km  from city center ," One of the most popular shopping malls and leisure destinations in the city, this mall houses about 200 shops, numerous food courts and a 4-screen multiplexes. ",court food house shopping shop,23.0464888,72.5404306,"Shopping, Culinary Experiences, Food",3077.0,r3 the mall 
Ahmedabad,32. radhe shopping mall,3.0, 11 km  from city center , Enjoy shopping at Radhe Shopping Mall for a great experience and a variety of brands to choose from. ,shopping shop,23.0026387,72.6185133,"Shopping, Beach Holidays, Offbeat and Eco-Tourism",212.0,radhe shopping mall 
Ahmedabad,33. dada bhagwan temple,, 15 km  from city center ," Dada Bhagwan Temple (also known as Adalaj Trimandir) is a trimandir situated in the village of Adalaj on the Ahmedabad-Kalol highway, 20 kms from Ahmedabad. Built by Dada Bhagwan Foundation, the trimandir brings forth a unique religious concept where statues of all religious deities are placed on a common platform. ",fort villa temple religious,23.1000957,72.612728,"Spiritual Journeys, Wellness, Beach Holidays",, dada bhagwan temple 
